ID	Normoxia Avg (log2)	Hypoxia Avg (log2)	Fold Change	P-val	FDR P-val	Gene Symbol	Description
219467_at	8.75	9.38	-1.55	0.0050	0.0389	GIN1	gypsy retrotransposon integrase 1
210021_s_at	6.09	5.45	1.55	0.0050	0.0389	CCNO	cyclin O
223787_s_at	7.41	8.13	-1.65	0.0050	0.0389	CCDC174	coiled-coil domain containing 174
1564474_at	4.09	4.73	-1.55	0.0050	0.0389	ZBED3-AS1	ZBED3 antisense RNA 1
210153_s_at	7.73	8.37	-1.56	0.0050	0.0389	ME2	malic enzyme 2, NAD(+)-dependent, mitochondrial
221135_s_at	7.94	7.3	1.55	0.0050	0.0389	ASTE1	asteroid homolog 1 (Drosophila)
212071_s_at	9.82	10.52	-1.62	0.0050	0.0390	SPTBN1	spectrin, beta, non-erythrocytic 1
203355_s_at	8.08	7.44	1.55	0.0050	0.0390	PSD3	pleckstrin and Sec7 domain containing 3
208073_x_at	10.76	11.59	-1.78	0.0050	0.0390	TTC3	tetratricopeptide repeat domain 3
210907_s_at	11.53	12.18	-1.57	0.0050	0.0390	PDCD10	programmed cell death 10
221621_at	5.31	4.38	1.9	0.0050	0.0390	SNHG20	small nucleolar RNA host gene 20
228098_s_at	9.61	10.34	-1.65	0.0050	0.0390	MYLIP	myosin regulatory light chain interacting protein
229564_at	6.58	5.78	1.75	0.0050	0.0390	RRP7A	ribosomal RNA processing 7 homolog A
230919_at	4.65	5.45	-1.74	0.0050	0.0390	ZNF233	zinc finger protein 233
229414_at	6.65	5.79	1.82	0.0050	0.0390	PITPNC1	phosphatidylinositol transfer protein, cytoplasmic 1
1554696_s_at	8.66	8	1.58	0.0050	0.0390	TYMS	thymidylate synthetase
226276_at	11.78	12.44	-1.58	0.0050	0.0390	TMEM167A	transmembrane protein 167A
219022_at	8.38	7.65	1.66	0.0050	0.0390	C12orf43	chromosome 12 open reading frame 43
222988_s_at	10.9	11.53	-1.55	0.0050	0.0390	TMEM9	transmembrane protein 9
209646_x_at	6.74	6.08	1.58	0.0050	0.0390	ALDH1B1	aldehyde dehydrogenase 1 family, member B1
218181_s_at	6.91	7.58	-1.59	0.0050	0.0390	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4
221258_s_at	7.55	6.33	2.33	0.0050	0.0390	KIF18A	kinesin family member 18A
210367_s_at	8.12	6.92	2.3	0.0050	0.0391	PTGES	prostaglandin E synthase
226851_at	8.52	9.17	-1.58	0.0050	0.0391	LYPLAL1	lysophospholipase-like 1
211941_s_at	11.12	10.38	1.68	0.0051	0.0392	PEBP1	phosphatidylethanolamine binding protein 1
214827_at	5.96	6.68	-1.64	0.0051	0.0392	PARD6B	par-6 family cell polarity regulator beta
223924_at	4.45	5.23	-1.73	0.0051	0.0392	TTC25	tetratricopeptide repeat domain 25
222270_at	5.37	4.65	1.64	0.0051	0.0392	PPP4R3B	protein phosphatase 4, regulatory subunit 3B
231576_at	7.7	8.4	-1.62	0.0051	0.0393		
201195_s_at	12.53	13.16	-1.55	0.0051	0.0393	SLC7A5	solute carrier family 7 (amino acid transporter light chain, L system), member 5
217802_s_at	12.91	12.27	1.57	0.0051	0.0393	NUCKS1	nuclear casein kinase and cyclin-dependent kinase substrate 1
201989_s_at	10.72	11.39	-1.59	0.0051	0.0393	CREBL2	cAMP responsive element binding protein-like 2
205366_s_at	4.96	4.31	1.56	0.0051	0.0393	HOXB6	homeobox B6
235611_at	5.09	5.73	-1.56	0.0051	0.0393	SREK1	splicing regulatory glutamine/lysine-rich protein 1
203565_s_at	8.46	9.1	-1.56	0.0051	0.0393	MNAT1	MNAT CDK-activating kinase assembly factor 1
228738_at	9.48	8.84	1.55	0.0051	0.0393	D2HGDH	D-2-hydroxyglutarate dehydrogenase
203093_s_at	8.5	9.16	-1.59	0.0051	0.0394	TIMM44	translocase of inner mitochondrial membrane 44 homolog (yeast)
222514_at	9.14	9.83	-1.61	0.0051	0.0394	RRAGC	Ras-related GTP binding C
204611_s_at	8.63	9.26	-1.55	0.0051	0.0394	PPP2R5B	protein phosphatase 2, regulatory subunit B', beta
207247_s_at	3.95	4.65	-1.62	0.0051	0.0394	ZFX; ZFY	zinc finger protein, X-linked; zinc finger protein, Y-linked
212465_at	10.83	11.48	-1.57	0.0051	0.0394	SETD3	SET domain containing 3
225133_at	8.74	7.76	1.98	0.0051	0.0394	KLF3	Kruppel-like factor 3 (basic)
204420_at	6.18	7.02	-1.8	0.0051	0.0394	FOSL1	FOS-like antigen 1
204679_at	9.43	10.1	-1.59	0.0051	0.0394	KCNK1	potassium channel, two pore domain subfamily K, member 1
213671_s_at	11.08	11.77	-1.61	0.0051	0.0394	MARS	methionyl-tRNA synthetase
223444_at	6.7	7.57	-1.84	0.0051	0.0394	SENP7	SUMO1/sentrin specific peptidase 7
219646_at	9.94	9.09	1.8	0.0051	0.0394	DEF8	differentially expressed in FDCP 8 homolog (mouse)
207622_s_at	9.46	8.57	1.86	0.0051	0.0394	ABCF2	ATP binding cassette subfamily F member 2
215407_s_at	6.39	7.02	-1.55	0.0051	0.0394	ASTN2	astrotactin 2
204617_s_at	9.49	8.59	1.87	0.0051	0.0395	ACD	adrenocortical dysplasia homolog (mouse)
213435_at	7.05	6.42	1.55	0.0051	0.0395	SATB2	SATB homeobox 2
218397_at	9.53	8.79	1.67	0.0051	0.0395	FANCL	Fanconi anemia complementation group L
231913_s_at	7.31	6.68	1.55	0.0051	0.0396	BRCC3	BRCA1/BRCA2-containing complex subunit 3
218689_at	9.11	7.94	2.25	0.0051	0.0396	FANCF	Fanconi anemia complementation group F
224289_s_at	3.81	4.49	-1.61	0.0051	0.0396	VN1R10P	vomeronasal 1 receptor 10 pseudogene
218798_at	8.44	7.8	1.56	0.0051	0.0396	KRI1	KRI1 homolog
222766_at	5.86	5.08	1.71	0.0051	0.0396	POLR3K	polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa
227296_at	8.12	7.36	1.69	0.0051	0.0396	MFSD3	major facilitator superfamily domain containing 3
1553510_s_at	8.06	7.43	1.55	0.0051	0.0396	RQCD1	RCD1 required for cell differentiation1 homolog (S. pombe)
203045_at	10.51	9.81	1.63	0.0051	0.0396	NINJ1	ninjurin 1
223331_s_at	10.03	9.23	1.74	0.0051	0.0396	DDX20	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20
243410_at	4.25	4.89	-1.56	0.0051	0.0396		
200075_s_at	9.59	10.22	-1.55	0.0051	0.0397	GUK1	guanylate kinase 1
232338_at	4.65	4.01	1.55	0.0051	0.0397	ZNF431	zinc finger protein 431
222909_s_at	6.35	5.65	1.62	0.0051	0.0397	BAG4	BCL2-associated athanogene 4
232569_at	4.98	4.35	1.55	0.0051	0.0397		
219080_s_at	9.01	8.26	1.68	0.0052	0.0398	CTPS2	CTP synthase 2
219862_s_at	9.45	10.11	-1.58	0.0052	0.0398	NARF	nuclear prelamin A recognition factor
201129_at	9.8	8.53	2.42	0.0052	0.0398	SRSF7	serine/arginine-rich splicing factor 7
214717_at	6.61	5.89	1.65	0.0052	0.0398	PKI55	DKFZp434H1419
226877_at	6.42	7.09	-1.59	0.0052	0.0398	RPL32P3	ribosomal protein L32 pseudogene 3
227103_s_at	8.7	9.5	-1.75	0.0052	0.0398	ECE2	endothelin converting enzyme 2
219297_at	8.14	8.96	-1.76	0.0052	0.0398	WDR44	WD repeat domain 44
223874_at	6.37	5.74	1.55	0.0052	0.0398	ACTR3C	ARP3 actin-related protein 3 homolog C (yeast)
240027_at	4.14	3.5	1.55	0.0052	0.0398	LIN7A	lin-7 homolog A (C. elegans)
224559_at	7.42	8.52	-2.14	0.0052	0.0398	MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)
201588_at	11.3	11.99	-1.62	0.0052	0.0399	TXNL1	thioredoxin-like 1
220194_at	4.69	5.32	-1.55	0.0052	0.0399	NSUN7	NOP2/Sun domain family, member 7
218192_at	8.73	9.4	-1.59	0.0052	0.0399	IP6K2	inositol hexakisphosphate kinase 2
1553392_at	4.08	5.3	-2.32	0.0052	0.0399	EFCAB3; LOC102724660	EF-hand calcium binding domain 3; uncharacterized LOC102724660
228453_at	6.48	5.82	1.58	0.0052	0.0400	EPG5	ectopic P-granules autophagy protein 5 homolog (C. elegans)
204170_s_at	12.95	12.16	1.73	0.0052	0.0400	CKS2	CDC28 protein kinase regulatory subunit 2
212992_at	6.42	7.42	-2	0.0052	0.0400	AHNAK2	AHNAK nucleoprotein 2
216199_s_at	9.18	8.48	1.62	0.0052	0.0400	MAP3K4	mitogen-activated protein kinase kinase kinase 4
233329_s_at	8.48	9.31	-1.77	0.0052	0.0400	KRCC1	lysine-rich coiled-coil 1
243985_at	4.66	5.33	-1.59	0.0052	0.0400	GTF2A2	general transcription factor IIA 2
216251_s_at	9.36	8.72	1.56	0.0052	0.0400	TTLL12	tubulin tyrosine ligase-like family member 12
242121_at	6.36	7.05	-1.62	0.0052	0.0401		
210554_s_at	10.38	11.01	-1.55	0.0052	0.0401	CTBP2	C-terminal binding protein 2
201480_s_at	8.48	9.17	-1.61	0.0052	0.0401	SUPT5H	SPT5 homolog, DSIF elongation factor subunit
220764_at	5.21	4.47	1.67	0.0052	0.0402	LOC105374297; LOC727978; PPP4R2	uncharacterized LOC105374297; mucin-5AC-like; protein phosphatase 4, regulatory subunit 2
225093_at	8.25	8.89	-1.56	0.0052	0.0402	UTRN	utrophin
227577_at	8.81	9.44	-1.55	0.0052	0.0402	EXOC8	exocyst complex component 8
217403_s_at	6.21	6.84	-1.56	0.0052	0.0402	ZNF227	zinc finger protein 227
1558044_s_at	7.57	6.94	1.55	0.0052	0.0402	EXOSC6	exosome component 6
219610_at	6.91	6.26	1.57	0.0052	0.0403	ARHGEF28	Rho guanine nucleotide exchange factor 28
222442_s_at	10.57	11.25	-1.61	0.0052	0.0403	ARL8B	ADP-ribosylation factor like GTPase 8B
222182_s_at	10.39	11.03	-1.56	0.0053	0.0403	CNOT2	CCR4-NOT transcription complex subunit 2
211801_x_at	7.29	7.94	-1.56	0.0053	0.0403	MFN1	mitofusin 1
213216_at	7.15	7.79	-1.56	0.0053	0.0403	OTUD3	OTU deubiquitinase 3
234944_s_at	8.07	7.41	1.58	0.0053	0.0403	MTFR2	mitochondrial fission regulator 2
236704_at	5.17	4.52	1.57	0.0053	0.0403	LOC101929787	uncharacterized LOC101929787
221477_s_at	8.57	7.93	1.56	0.0053	0.0404	LOC100129518; SOD2	uncharacterized LOC100129518; superoxide dismutase 2, mitochondrial
229878_at	6.73	5.98	1.68	0.0053	0.0405	CEP295	centrosomal protein 295kDa
1554478_a_at	6.29	5.65	1.56	0.0053	0.0405	HEATR3	HEAT repeat containing 3
219622_at	9.56	10.21	-1.57	0.0053	0.0405	RAB20	RAB20, member RAS oncogene family
213005_s_at	8.09	7.45	1.56	0.0053	0.0405	KANK1	KN motif and ankyrin repeat domains 1
218230_at	10.41	11.1	-1.61	0.0053	0.0405	ARFIP1	ADP-ribosylation factor interacting protein 1
225722_at	8.21	7.49	1.65	0.0053	0.0406	UCK2	uridine-cytidine kinase 2
228996_at	8.06	8.86	-1.73	0.0053	0.0406	RC3H1	ring finger and CCCH-type domains 1
203323_at	8.21	8.83	-1.54	0.0053	0.0406	CAV2	caveolin 2
215933_s_at	5.35	4.72	1.55	0.0053	0.0406	HHEX	hematopoietically expressed homeobox
219105_x_at	9.4	8.72	1.6	0.0053	0.0406	ORC6	origin recognition complex subunit 6
203693_s_at	10.01	9.37	1.56	0.0053	0.0406	E2F3	E2F transcription factor 3
210987_x_at	11.71	10.93	1.71	0.0053	0.0406	TPM1	tropomyosin 1 (alpha)
230864_at	6.45	7.49	-2.07	0.0053	0.0406	NIM1K	NIM1 serine/threonine protein kinase
236884_at	4.04	4.69	-1.56	0.0053	0.0407	RIMKLA	ribosomal modification protein rimK-like family member A
224976_at	6.97	6.31	1.58	0.0053	0.0407	NFIA	nuclear factor I/A
223284_at	7.74	7.11	1.54	0.0053	0.0407	NAT14	N-acetyltransferase 14 (GCN5-related, putative)
213038_at	5.16	5.94	-1.72	0.0053	0.0407	RNF19B	ring finger protein 19B
203579_s_at	7.31	6.68	1.55	0.0053	0.0407	SLC7A6	solute carrier family 7 (amino acid transporter light chain, y+L system), member 6
219647_at	4.84	5.52	-1.6	0.0053	0.0407	POPDC2	popeye domain containing 2
237172_at	4.78	4.13	1.56	0.0053	0.0407		
202893_at	8.68	9.31	-1.55	0.0053	0.0408	UNC13B	unc-13 homolog B (C. elegans)
205414_s_at	6.98	7.6	-1.54	0.0053	0.0408	ARHGAP44	Rho GTPase activating protein 44
1555982_at	6.74	6.09	1.57	0.0053	0.0408	ZFYVE16	zinc finger, FYVE domain containing 16
33322_i_at	13.53	14.18	-1.57	0.0053	0.0409	SFN	stratifin
202731_at	8.61	9.54	-1.91	0.0053	0.0409	PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)
222258_s_at	10.15	10.82	-1.59	0.0054	0.0409	SH3BP4	SH3-domain binding protein 4
215148_s_at	6.05	6.84	-1.73	0.0054	0.0410	APBA3	amyloid beta (A4) precursor protein-binding, family A, member 3
212053_at	10.48	11.27	-1.73	0.0054	0.0410	LOC102724985; PDXDC1	pyridoxal-dependent decarboxylase domain-containing protein 1; pyridoxal-dependent decarboxylase domain containing 1
225861_at	9.14	8.15	1.99	0.0054	0.0411	FAM195A; LOC100287175	family with sequence similarity 195, member A; uncharacterized LOC100287175
202236_s_at	9.29	10	-1.63	0.0054	0.0411	SLC16A1	solute carrier family 16 (monocarboxylate transporter), member 1
208823_s_at	8.8	8.04	1.69	0.0054	0.0411	CDK16	cyclin-dependent kinase 16
218909_at	7.99	8.63	-1.56	0.0054	0.0411	RPS6KC1	ribosomal protein S6 kinase, 52kDa, polypeptide 1
223326_s_at	6.96	7.86	-1.87	0.0054	0.0411	GOLGA2P10	golgin A2 pseudogene 10
226588_at	7.57	8.27	-1.62	0.0054	0.0411	CWC22	CWC22 homolog, spliceosome-associated protein
1564637_a_at	7.69	7.06	1.54	0.0054	0.0411	FAM98B	family with sequence similarity 98, member B
222127_s_at	9.95	10.63	-1.61	0.0054	0.0411	EXOC1	exocyst complex component 1
206280_at	7.16	6.27	1.86	0.0054	0.0411	CDH18	cadherin 18, type 2
219628_at	7.88	8.76	-1.84	0.0054	0.0411	ZMAT3	zinc finger, matrin-type 3
221058_s_at	8.17	7.39	1.72	0.0054	0.0411	CKLF	chemokine-like factor
230078_at	8.18	8.82	-1.56	0.0054	0.0411	RAPGEF6	Rap guanine nucleotide exchange factor 6
235962_at	3.62	4.5	-1.84	0.0054	0.0412	AZI2	5-azacytidine induced 2
210206_s_at	5.39	4.75	1.56	0.0054	0.0412	DDX11	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11
218195_at	12.35	11.66	1.62	0.0054	0.0412	ARMT1	acidic residue methyltransferase 1
225231_at	8.7	9.34	-1.57	0.0054	0.0412	CBL	Cbl proto-oncogene, E3 ubiquitin protein ligase
205809_s_at	7.8	6.96	1.8	0.0054	0.0412	WASL	Wiskott-Aldrich syndrome-like
219426_at	7	7.65	-1.57	0.0054	0.0412	AGO3	argonaute RISC catalytic component 3
217647_at	5.42	4.75	1.59	0.0054	0.0412	DHODH	dihydroorotate dehydrogenase (quinone)
212506_at	10.53	11.19	-1.58	0.0054	0.0412	PICALM	phosphatidylinositol binding clathrin assembly protein
236297_at	4.52	3.89	1.55	0.0054	0.0412	PLXDC2	plexin domain containing 2
208783_s_at	10.44	11.11	-1.58	0.0054	0.0413	CD46	CD46 molecule, complement regulatory protein
1554868_s_at	10.19	11.18	-1.99	0.0054	0.0413	PCNP	PEST proteolytic signal containing nuclear protein
210154_at	5.67	6.51	-1.79	0.0054	0.0413	ME2	malic enzyme 2, NAD(+)-dependent, mitochondrial
221829_s_at	12.47	11.8	1.58	0.0054	0.0413	TNPO1	transportin 1
225448_at	8.06	8.73	-1.59	0.0054	0.0413	NAPG	N-ethylmaleimide-sensitive factor attachment protein, gamma
231428_at	7.19	7.86	-1.59	0.0054	0.0414		
1565786_x_at	5.4	4.76	1.55	0.0054	0.0414	FLJ45482	uncharacterized LOC645566
223506_at	9.29	9.92	-1.54	0.0054	0.0414	ZC3H8	zinc finger CCCH-type containing 8
221854_at	7.39	6.75	1.56	0.0054	0.0414	PKP1	plakophilin 1
222832_s_at	10.02	10.66	-1.55	0.0054	0.0414	MFF	mitochondrial fission factor
212001_at	8.7	8.07	1.56	0.0054	0.0415	SUGP2	SURP and G-patch domain containing 2
217766_s_at	9.65	9.02	1.55	0.0054	0.0415	TMEM50A	transmembrane protein 50A
234344_at	5.24	4.62	1.54	0.0055	0.0415	LOC100288675	uncharacterized LOC100288675
240233_at	7.29	6.61	1.6	0.0055	0.0415	NUP50-AS1	NUP50 antisense RNA 1 (head to head)
201223_s_at	11.96	12.61	-1.58	0.0055	0.0415	RAD23B	RAD23 homolog B, nucleotide excision repair protein
45714_at	7.6	8.23	-1.54	0.0055	0.0415	HCFC1R1	host cell factor C1 regulator 1 (XPO1 dependent)
232619_at	7.35	6.73	1.54	0.0055	0.0415	ACTL10	actin-like 10
205097_at	7.71	6.89	1.78	0.0055	0.0416	SLC26A2	solute carrier family 26 (anion exchanger), member 2
209820_s_at	8.64	8.01	1.55	0.0055	0.0416	TBL3	transducin (beta)-like 3
218139_s_at	10.17	9.37	1.74	0.0055	0.0416	AP5M1	adaptor-related protein complex 5, mu 1 subunit
217901_at	10.85	11.64	-1.73	0.0055	0.0417	DSG2	desmoglein 2
205074_at	8.98	8.34	1.55	0.0055	0.0417	SLC22A5	solute carrier family 22 (organic cation/carnitine transporter), member 5
209797_at	10.08	9.3	1.71	0.0055	0.0417	CNPY2	canopy FGF signaling regulator 2
226869_at	6.64	5.75	1.85	0.0055	0.0417	MEGF6	multiple EGF-like-domains 6
228857_at	7.03	6.41	1.54	0.0055	0.0417	GNL1	guanine nucleotide binding protein-like 1
229030_at	4.76	5.4	-1.56	0.0055	0.0417	CAPN8	calpain 8
222688_at	7.96	6.95	2.02	0.0055	0.0417	ACER3	alkaline ceramidase 3
212430_at	7.93	7.3	1.55	0.0055	0.0418	RBM38	RNA binding motif protein 38
1558685_a_at	9.07	8.39	1.59	0.0055	0.0418	CH17-340M24.3	uncharacterized protein BC009467
1554020_at	8.27	7.64	1.55	0.0055	0.0418	BICD1	bicaudal D homolog 1 (Drosophila)
235949_at	5.02	5.64	-1.54	0.0055	0.0418	TTC26	tetratricopeptide repeat domain 26
221088_s_at	6.89	6.26	1.55	0.0055	0.0419	PPP1R9A	protein phosphatase 1, regulatory subunit 9A
219131_at	7.33	6.71	1.54	0.0055	0.0419	UBIAD1	UbiA prenyltransferase domain containing 1
231251_at	5.03	5.66	-1.55	0.0055	0.0419	WIPF2	WAS/WASL interacting protein family, member 2
218984_at	9.95	9.11	1.8	0.0055	0.0419	PUS7	pseudouridylate synthase 7 (putative)
218906_x_at	8.36	7.51	1.81	0.0055	0.0419	KLC2	kinesin light chain 2
230226_s_at	5.25	5.88	-1.54	0.0055	0.0419	KDM5A	lysine (K)-specific demethylase 5A
218791_s_at	5.99	6.64	-1.57	0.0055	0.0419	KATNBL1	katanin p80 subunit B-like 1
235919_at	8.62	6.71	3.76	0.0055	0.0420	CEP78	centrosomal protein 78kDa
206746_at	7.03	6.41	1.54	0.0055	0.0420	BFSP1	beaded filament structural protein 1, filensin
208066_s_at	9.54	10.18	-1.56	0.0055	0.0420	GTF2B	general transcription factor IIB
1554290_at	4.03	4.71	-1.6	0.0055	0.0420	HERC3; LOC101929134	HECT and RLD domain containing E3 ubiquitin protein ligase 3; uncharacterized LOC101929134
241937_s_at	10.08	9.03	2.07	0.0055	0.0420	WDR4	WD repeat domain 4
201417_at	12.34	11.65	1.61	0.0055	0.0420	SOX4	SRY box 4
239730_at	5.01	4.31	1.63	0.0055	0.0420	DGCR14	DiGeorge syndrome critical region gene 14
211917_s_at	5.09	4.46	1.55	0.0055	0.0420	PRLR	prolactin receptor
208672_s_at	12.97	12.29	1.61	0.0056	0.0420	SRSF3	serine/arginine-rich splicing factor 3
242592_at	5.99	5.37	1.54	0.0056	0.0420	GPR137C	G protein-coupled receptor 137C
218763_at	9.45	10.08	-1.55	0.0056	0.0420	STX18	syntaxin 18
41329_at	8.26	8.99	-1.66	0.0056	0.0420	SCYL3	SCY1-like, kinase-like 3
217953_at	3.65	4.32	-1.59	0.0056	0.0421	PHF3	PHD finger protein 3
224517_at	7.09	6.43	1.58	0.0056	0.0421	POLR2J4	polymerase (RNA) II (DNA directed) polypeptide J4, pseudogene
215299_x_at	9.47	8.85	1.54	0.0056	0.0421	SULT1A1	sulfotransferase family 1A member 1
219763_at	8.04	8.66	-1.55	0.0056	0.0421	DENND1A	DENN/MADD domain containing 1A
226128_at	10.15	10.78	-1.54	0.0056	0.0421	BROX	BRO1 domain and CAAX motif containing
225470_at	9.88	9.24	1.56	0.0056	0.0421	NUP35	nucleoporin 35kDa
1555974_a_at	6.82	6.1	1.65	0.0056	0.0421		
238912_x_at	8.39	9.01	-1.54	0.0056	0.0422	C9orf85	chromosome 9 open reading frame 85
201636_at	8.74	9.55	-1.75	0.0056	0.0423	FXR1	fragile X mental retardation, autosomal homolog 1
201996_s_at	7.08	6.29	1.73	0.0056	0.0423	SPEN	spen family transcriptional repressor
218453_s_at	6.35	6.98	-1.54	0.0056	0.0423	TMEM242	transmembrane protein 242
225115_at	7.23	6.58	1.57	0.0056	0.0423	HIPK2	homeodomain interacting protein kinase 2
228296_at	5.68	6.34	-1.58	0.0056	0.0423	YPEL1	yippee like 1
227767_at	8.47	9.09	-1.54	0.0056	0.0423	CSNK1G3	casein kinase 1, gamma 3
209402_s_at	7.44	8.19	-1.69	0.0056	0.0423	SLC12A4	solute carrier family 12 (potassium/chloride transporter), member 4
228415_at	10.49	11.28	-1.73	0.0056	0.0423	AP1S2	adaptor-related protein complex 1 sigma 2 subunit
209992_at	4.73	5.36	-1.55	0.0056	0.0423	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
220266_s_at	6.5	7.12	-1.54	0.0056	0.0423	KLF4	Kruppel-like factor 4 (gut)
227161_at	7.48	6.83	1.57	0.0056	0.0423	NOM1	nucleolar protein with MIF4G domain 1
229256_at	5.83	6.71	-1.85	0.0056	0.0423	PGM2L1	phosphoglucomutase 2-like 1
224097_s_at	9.65	10.27	-1.54	0.0056	0.0424	F11R	F11 receptor
225593_at	9.09	8.39	1.63	0.0056	0.0424	LSM10	LSM10, U7 small nuclear RNA associated
204985_s_at	8.32	8.99	-1.59	0.0056	0.0424	TRAPPC6A	trafficking protein particle complex 6A
219078_at	9.45	8.58	1.84	0.0056	0.0424	GPATCH2	G-patch domain containing 2
212379_at	8.73	8.11	1.54	0.0056	0.0424	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase
212745_s_at	8.45	7.81	1.56	0.0056	0.0424	BBS4	Bardet-Biedl syndrome 4
214552_s_at	6.71	6.05	1.58	0.0056	0.0424	RABEP1	rabaptin, RAB GTPase binding effector protein 1
209591_s_at	9.37	8.69	1.6	0.0056	0.0424	BMP7	bone morphogenetic protein 7
219235_s_at	7.66	7.04	1.54	0.0056	0.0424	PHACTR4	phosphatase and actin regulator 4
219083_at	10.36	9.73	1.55	0.0056	0.0425	SHQ1	SHQ1, H/ACA ribonucleoprotein assembly factor
234295_at	8.48	7.84	1.55	0.0056	0.0425	DBR1	debranching RNA lariats 1
237240_at	6.87	5.94	1.91	0.0056	0.0425		
223484_at	9.25	10.24	-1.99	0.0056	0.0426	C15orf48	chromosome 15 open reading frame 48
226922_at	7.64	6.86	1.72	0.0057	0.0426	RANBP2	RAN binding protein 2
224218_s_at	8.84	8.08	1.7	0.0057	0.0426	TRPS1	trichorhinophalangeal syndrome I
205135_s_at	8.27	7.34	1.91	0.0057	0.0426	NUFIP1	nuclear fragile X mental retardation protein interacting protein 1
230174_at	5.71	6.5	-1.72	0.0057	0.0426	LYPLAL1	lysophospholipase-like 1
234980_at	7.18	7.85	-1.6	0.0057	0.0426	TMEM56	transmembrane protein 56
208030_s_at	9.38	8.74	1.56	0.0057	0.0427	ADD1	adducin 1 (alpha)
212542_s_at	8.55	9.21	-1.58	0.0057	0.0427	PHIP	pleckstrin homology domain interacting protein
229325_at	7.56	8.19	-1.54	0.0057	0.0427	ZZZ3	zinc finger, ZZ-type containing 3
236615_at	6.57	5.69	1.84	0.0057	0.0427		
238455_at	4.84	4.16	1.61	0.0057	0.0427	PLXDC2	plexin domain containing 2
1554324_s_at	4.01	4.65	-1.56	0.0057	0.0427	DYNC2LI1	dynein, cytoplasmic 2, light intermediate chain 1
203997_at	8.87	8.18	1.61	0.0057	0.0427	PTPN3	protein tyrosine phosphatase, non-receptor type 3
223250_at	7.43	8.12	-1.61	0.0057	0.0427	KLHL7	kelch-like family member 7
218259_at	10.14	9.52	1.54	0.0057	0.0427	MKL2	MKL/myocardin-like 2
212942_s_at	5.77	6.48	-1.64	0.0057	0.0427	CEMIP	cell migration inducing protein, hyaluronan binding
208817_at	9.6	8.83	1.72	0.0057	0.0427	COMT	catechol-O-methyltransferase
202185_at	11.51	10.88	1.55	0.0057	0.0428	PLOD3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3
217991_x_at	6.85	6.23	1.55	0.0057	0.0428	SSBP3	single stranded DNA binding protein 3
202933_s_at	11.05	11.69	-1.55	0.0057	0.0428	YES1	YES proto-oncogene 1, Src family tyrosine kinase
201523_x_at	10.05	9.26	1.73	0.0057	0.0428	UBE2N	ubiquitin conjugating enzyme E2N
208758_at	12.04	11.37	1.59	0.0057	0.0428	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
209903_s_at	9.72	8.91	1.76	0.0057	0.0429	ATR	ATR serine/threonine kinase
232413_at	5.27	5.91	-1.56	0.0057	0.0429		
222852_at	7.54	8.16	-1.54	0.0057	0.0429	C10orf88	chromosome 10 open reading frame 88
201757_at	12.94	12.19	1.68	0.0057	0.0429	NDUFS5	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)
1555803_a_at	7.28	7.9	-1.54	0.0057	0.0429	C11orf57	chromosome 11 open reading frame 57
